id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
21120,0.0020343706,0.003816437,0.00038849862,0.00041368484,0.0025644528,0.6275221,0.35406536
21121,0.0019836607,8.737526e-05,0.00012586762,0.72327185,0.0009745938,0.023530085,0.27565706
21122,3.340294e-05,1.7693541e-05,0.9372203,3.3050987e-06,1.1298103e-05,0.0006748809,0.0805981
21123,0.3471498,0.0013630709,6.239143e-05,1.5171738e-06,0.0022305823,0.21788274,0.42870772
21124,0.000223702,0.00017819872,0.93663895,3.7760336e-07,9.4837e-06,0.0018665822,0.084314235
21125,0.025547246,0.032775395,0.021724384,0.007077048,0.031175938,0.36593488,0.54226303
21126,0.017283233,0.10266715,0.3579765,0.0028591563,0.006972219,0.061232544,0.37494713
21127,0.14620988,0.02115869,0.0011806217,0.00043097098,0.010779034,0.45318213,0.36825722
21128,0.004807943,0.030449273,0.105613455,0.007337479,0.021039965,0.20569976,0.622256
21129,0.0017025288,0.051950578,0.104240954,0.0004869006,0.0027139839,0.24002783,0.5724077
21130,0.056886394,0.6500375,1.0620559e-05,2.2736519e-07,0.0016630373,0.0281819,0.21563263
21131,0.009329186,0.04801568,0.35017326,0.007596499,0.01240214,0.09633822,0.39701575
21132,0.0017492765,0.15617546,0.0017674277,6.30639e-05,0.0022065877,0.3619142,0.4470167
21133,0.055469975,0.0061001005,0.009935805,0.010412823,0.041184824,0.14554283,0.6356135
21134,0.002349877,0.009822506,0.00024290958,0.00042029124,0.0019751517,0.47550207,0.5610543
21135,2.5904558e-06,7.0853716e-08,0.95253044,5.375397e-06,4.2050124e-07,0.0003968556,0.077908516
21136,0.12007293,0.0043090093,0.0005836188,0.00023205118,0.0070318435,0.38172874,0.49458542
21137,0.2484745,0.00078094966,0.0005896069,5.657244e-05,0.005047569,0.3843325,0.35388264
21138,0.026500296,0.4130486,2.1166277e-06,5.803508e-07,0.0004921889,0.20699848,0.24063334
21139,0.061581723,0.019259835,0.017361365,0.020840855,0.032342996,0.5082718,0.370452
21140,0.0069590257,0.0017522599,0.00011378423,4.7249014e-05,0.0013514811,0.5794502,0.3911834
21141,4.899177e-07,4.0659475e-07,0.97027785,9.0582205e-07,9.5085994e-07,3.9920942e-05,0.057551254
21142,0.004038814,0.01792776,0.43077874,0.002376224,0.0054907375,0.15387024,0.36063778
21143,0.016911354,0.008630059,0.30465797,0.0055876407,0.009517216,0.22724399,0.38425007
21144,0.01566459,0.0045929807,0.08614297,0.4726121,0.028443445,0.105243556,0.35742223
21145,0.003981341,0.020642653,0.014044301,0.002992998,0.017508196,0.3545261,0.5457749
21146,0.01663992,0.15714306,0.08961965,0.0026120052,0.0279784,0.23450802,0.4315806
21147,0.0041030846,0.014929755,0.026580853,0.0014724195,0.00391305,0.22340965,0.61591405
21148,0.08622466,0.004231401,0.36024344,0.004766845,0.01653949,0.09813272,0.30963042
21149,0.20697969,0.00047989108,0.00026744508,2.1786347e-05,0.0030151112,0.3841682,0.39722037
21150,0.17847098,0.22096665,8.134732e-05,1.3141637e-06,0.014597552,0.053015828,0.3162308
21151,0.007488544,0.03896266,0.0008721256,0.0010283313,0.005942097,0.5312379,0.43911928
21152,0.008193589,0.00488161,0.00064564095,0.00044836797,0.005246187,0.6839443,0.3424971
21153,0.009917673,0.040804207,0.15671046,0.013630423,0.017425047,0.30248094,0.4430484
21154,0.036869176,0.20514713,0.0006320363,0.00047112317,0.00735653,0.4197206,0.32456392
21155,0.0015811665,0.00023696151,0.83943933,0.00035387502,0.00017111833,0.004670134,0.13806264
21156,4.7184534e-05,1.8197107e-06,1.4820213e-07,0.845522,0.00021461888,0.0051898677,0.21593055
21157,0.00020245793,9.132913e-06,6.580433e-07,0.8072784,0.0003085751,0.007005427,0.24024606
21158,0.30587026,0.13732171,0.0069663315,0.0013270532,0.07728669,0.20882948,0.32255077
21159,0.03016515,0.041866824,0.027923973,0.0031627482,0.020094277,0.40373117,0.44703245
21160,0.014919281,0.008400429,0.004770391,0.0008061443,0.008497467,0.5512828,0.43343875
21161,0.40339682,0.0007807784,0.005478121,9.8663695e-05,0.15895464,0.017658785,0.37564665
21162,0.00012317968,3.1436643e-06,1.9125996e-07,0.82274497,0.0001438932,0.008265585,0.23885855
21163,0.0955419,0.4690164,0.00092018256,5.557498e-05,0.0029601255,0.27035868,0.34328645
21164,0.17464985,0.012212803,0.005616331,0.0011436779,0.017504923,0.30076575,0.5747094
21165,0.00022514634,5.8128513e-05,0.9185713,2.3194643e-05,4.2210446e-05,0.0012892393,0.10474589
21166,0.0011975677,6.851885e-05,2.0660134e-06,5.8536407e-06,0.00013155762,0.8320525,0.2460463
21167,0.10794384,0.10332286,0.013312264,0.006191253,0.07518434,0.31057364,0.40017277
21168,1.5446603e-05,1.2357865e-06,0.9745014,5.1110092e-08,2.1745072e-07,8.1547856e-05,0.03874885
21169,0.00023570731,0.0004649876,0.8945542,6.356615e-06,0.00076368015,0.0027539334,0.13491519
21170,0.06955242,0.001023761,0.00024366738,5.8892187e-05,0.0029073071,0.14760679,0.7215622
21171,0.33068258,0.0022813147,0.0028022511,3.0152685e-05,0.0046319314,0.3446809,0.33236554
21172,0.022496177,0.0057112523,0.00019827076,4.0767212e-05,0.0014599854,0.53541946,0.3977096
21173,0.013831514,0.6721221,4.0178804e-07,9.319106e-08,0.0006124691,0.035916984,0.27823162
21174,1.559436e-08,5.298281e-09,0.99331725,9.364551e-10,1.2586081e-09,8.569917e-06,0.025792392
21175,0.028220555,0.016062718,0.013887045,0.00253556,0.036045127,0.13809247,0.7183754
21176,0.013328577,0.0058710217,0.037564807,0.18868504,0.054203335,0.12414683,0.45164117
21177,0.0070523825,0.014139519,0.037761413,0.013299669,0.024098346,0.32767567,0.51364857
21178,0.0002724189,1.3127083e-05,0.9052078,1.3908868e-05,7.59333e-06,0.0019625337,0.093055464
21179,0.0008526163,0.56302893,4.4333306e-06,1.0168291e-06,0.00016424528,0.15112592,0.23868015
21180,1.3088031e-06,1.1789603e-07,0.97980267,3.279174e-07,3.857242e-08,2.6781156e-05,0.046942107
21181,0.0070804497,0.23213215,0.24426524,0.0013490352,0.011138792,0.24930581,0.4171346
21182,0.0115698185,0.0005868957,0.0013791708,7.0189184e-05,0.0071886103,0.16261625,0.7432838
21183,0.00012078271,1.3064166e-05,0.92654455,3.4779918e-05,5.653096e-06,0.000554588,0.07494257
21184,0.0038671603,0.008131851,0.49935544,0.0014368773,0.003739582,0.11074496,0.33918723
21185,0.27835715,0.000519574,0.019092621,0.0025195181,0.036786504,0.2784106,0.38162574
21186,0.030793179,0.40727884,0.000191468,0.00015281816,0.006761407,0.25925004,0.26890716
21187,0.007747824,0.004078357,0.019451613,0.0014647474,0.0123968255,0.5763746,0.40340427
21188,2.4779129e-05,4.4011804e-06,0.93803346,1.4683117e-05,1.0954857e-05,0.0011362897,0.07077415
21189,0.375882,0.00015425126,5.5874214e-05,1.4321311e-06,0.0014087899,0.21121049,0.3989394
21190,0.0063952645,0.038588256,0.20354359,0.008314796,0.015590087,0.14807181,0.5129739
21191,0.15171139,0.0001379895,0.0004152637,0.00012700996,0.0052086464,0.45354477,0.42051658
21192,0.053880773,0.0044563585,0.0009322544,0.0065458976,0.021909574,0.4822934,0.49201387
21193,0.22957836,0.01322052,0.009953941,0.0011484277,0.051422942,0.2856015,0.41230848
21194,0.010096,0.0037547732,0.001219791,0.0012147393,0.014436424,0.28279012,0.70242107
21195,0.1649796,0.0022183869,0.00027616607,4.705028e-05,0.0017016741,0.3960645,0.4336038
21196,0.0007493154,0.016787212,0.0064948387,0.0009456641,0.0020232622,0.21432236,0.7388503
21197,0.015513396,0.0019086646,0.0008329727,0.00013162663,0.0037967202,0.11550074,0.81939936
21198,0.24606298,0.00024641934,0.00026258183,3.7638813e-06,0.001240021,0.04420616,0.70813054
21199,0.00013738712,0.0003099615,0.91029817,3.2346263e-06,9.034963e-05,0.0021833552,0.093156874
21200,0.007431914,0.004103153,0.031037893,0.107224375,0.01831615,0.075512186,0.5645009
21201,0.016519157,0.013701961,0.037765756,0.2523375,0.016796747,0.036508705,0.41836333
21202,0.01616827,0.043734197,0.15420151,0.022976112,0.032655198,0.23020382,0.46849066
21203,0.011713831,0.67351645,8.743991e-07,1.6006557e-07,0.00033909726,0.044174705,0.25380328
21204,0.32399064,0.015206376,0.008278599,0.0009749992,0.03718541,0.31428328,0.36693347
21205,0.008944212,0.004552132,0.0035738747,0.00019677651,0.003871553,0.44204688,0.53084344
21206,3.5077905e-05,2.1883925e-05,0.9343965,5.6179797e-06,8.146384e-05,0.0020836182,0.09292138
21207,0.26933202,0.0017571913,0.00049409125,5.6135857e-05,0.009207608,0.2919925,0.41454893
21208,0.004533245,0.013871356,0.63858885,0.0011548409,0.008253866,0.058046594,0.26028347
21209,0.040839102,0.008375993,0.008479629,0.29255593,0.020007074,0.17384523,0.49100485
21210,0.03674814,0.39118338,5.5925546e-05,4.4364126e-05,0.005049212,0.18826476,0.36529022
21211,0.044442963,0.011846437,0.0055297683,0.002377246,0.0114830835,0.5606946,0.38381302
21212,0.0677849,0.013754476,0.05007287,0.005611739,0.019085055,0.54814124,0.30715546
21213,0.42346287,0.008436101,0.012566127,0.0003529845,0.062034193,0.10865746,0.3555344
21214,0.004545844,0.41353476,0.013088918,2.8761948e-05,0.0028745718,0.11163828,0.33888775
21215,0.032322895,0.048513707,0.002925445,0.014746672,0.0276158,0.40395954,0.3734387
21216,0.012953817,0.007772934,0.0007802786,0.00024653308,0.0027659852,0.57863075,0.3858739
21217,0.017043615,0.0053707263,0.061208326,0.003976572,0.022327727,0.27039227,0.46751717
21218,0.04750949,0.012732643,0.028433371,0.0028146384,0.021058917,0.37899798,0.43438482
21219,0.0030244098,0.6350489,0.00024480748,1.7938026e-05,0.0028599547,0.08197823,0.18911058
21220,0.043633718,0.004928496,0.002589347,0.020688847,0.07724467,0.29882494,0.5381493
21221,0.0066236234,0.0018859216,0.0005744056,0.00017024242,0.0020584252,0.5912675,0.37528864
21222,0.16962042,0.0025820606,0.0005566043,0.00033375924,0.009670569,0.4662755,0.37355375
21223,1.2313842e-06,1.0037049e-06,0.95907766,2.8066772e-06,5.9329983e-07,0.00025542494,0.063677296
21224,0.22370142,0.00275685,7.529458e-05,2.7646041e-05,0.006445671,0.37635168,0.3869566
21225,0.037190165,0.58284014,1.0991473e-05,1.6981511e-06,0.0037504912,0.052046575,0.3019434
21226,7.671753e-05,0.00011237815,0.8662995,2.7516266e-05,5.962005e-05,0.0063157263,0.082430154
21227,0.14343219,0.018412093,0.00012658027,0.00014560355,0.0053594736,0.53150344,0.35923767
21228,0.14480844,0.0046009575,0.009318734,0.0017199412,0.021598969,0.49688715,0.33343324
21229,0.000113329435,3.6055335e-06,1.9992954e-07,0.80761343,3.5687273e-05,0.0059282025,0.23564252
21230,0.00018129496,6.808351e-05,0.88208807,0.00020762478,4.1719057e-05,0.012737474,0.10960172
21231,0.042815216,0.011518943,0.00030607788,0.00015774115,0.4985053,0.028034106,0.3210596
21232,0.00087723415,0.0001706245,0.89890766,2.606536e-05,9.589727e-05,0.0010687765,0.10839557
21233,0.012953726,0.039566524,0.0054558557,0.00348609,0.02119823,0.48322397,0.3996082
21234,0.055511527,0.015416198,0.011836919,0.0066909874,0.059848938,0.31103542,0.5105212
21235,0.0020135764,0.03320538,0.0047331895,0.0005897193,0.0060134777,0.48963916,0.47109258
21236,0.075944655,0.14226542,0.00076939893,0.0012454079,0.03675388,0.16836652,0.585264
21237,0.29378465,0.0067547206,0.001056392,0.0004811734,0.013395616,0.23546243,0.47145858
21238,0.06362551,0.46369848,0.0003031673,5.073832e-06,0.0070971907,0.20367467,0.30135986
21239,3.0710114e-06,2.339505e-07,0.97732496,6.4861155e-07,1.4677312e-06,1.968691e-06,0.034960054
21240,0.0038576256,0.008459326,0.6218172,0.0060238843,0.0030931968,0.04753414,0.27816695
21241,0.011952012,0.011463279,0.10094129,0.094399065,0.016949194,0.17472592,0.36857256
21242,3.128898e-05,2.9292178e-06,0.95935446,7.2555815e-07,1.396746e-05,0.00018360556,0.036219846
21243,0.02873042,0.0014822538,0.002763402,0.00060546055,0.00754622,0.67576814,0.2870966
21244,0.020134911,0.014055166,0.0046853656,0.0012243856,0.008541169,0.45672855,0.42890048
21245,0.2346892,0.00025818162,0.00012130997,5.9398957e-05,0.002517253,0.23601884,0.516389
21246,0.083027706,0.027896764,0.00033898462,0.0002556396,0.007004512,0.20411544,0.6153807
21247,0.0063692955,0.021886228,0.00085661863,0.0005185372,0.0068111112,0.501199,0.47462562
21248,0.0031830587,0.013546541,0.019755207,0.0058358843,0.008420898,0.33569026,0.55220675
21249,0.26716816,0.002381767,0.0012094957,0.0005445386,0.07707239,0.23491442,0.40759856
21250,0.12263014,0.3494804,9.365967e-05,4.092372e-05,0.0046793856,0.22355705,0.28940445
21251,0.47794122,0.016637158,0.0010709015,2.6632952e-05,0.025936835,0.085928574,0.3017967
21252,0.041945092,0.133911,0.06543008,0.021889964,0.032521434,0.33332783,0.4327587
21253,1.5641355e-05,2.662325e-05,0.9573841,2.140261e-06,2.4536445e-07,0.0009058672,0.07577634
21254,0.45968834,4.410268e-05,4.11143e-05,1.1001744e-07,0.0026959686,0.04283304,0.43850598
21255,3.965314e-06,1.3776109e-07,0.9728315,8.60361e-07,1.0531846e-06,2.2893904e-05,0.03791429
21256,0.11147606,0.032609053,0.012753903,0.015163506,0.31047246,0.20159826,0.39249745
21257,0.00822837,0.003389962,0.16382205,0.006873676,0.006937334,0.16199435,0.40223408
21258,0.1002976,0.004539457,0.0011730124,0.0021012663,0.014164261,0.43270925,0.4472352
21259,0.034522396,0.0044583813,0.034607038,0.005892677,0.028887603,0.45874855,0.42392537
21260,0.061408088,0.024019118,0.0017689562,0.0026283017,0.21672325,0.17042126,0.41681033
21261,0.010118966,0.07116017,0.035270497,0.00034723207,0.005288849,0.4462073,0.38276514
21262,0.1262422,0.3952383,0.002681807,0.0011854323,0.018517502,0.15523507,0.30629653
21263,0.008384064,0.007561523,0.02602659,0.0034916704,0.013238454,0.5057237,0.38611284
21264,0.04389365,0.027951064,0.002581081,0.36509925,0.050860368,0.27914706,0.46345085
21265,0.4589881,0.001930214,0.00013113354,3.5579521e-06,0.035717282,0.047127604,0.27371353
21266,6.4838487e-06,6.5050124e-05,0.90102,8.659573e-06,2.9809908e-05,0.0036820043,0.103218056
21267,0.0044612736,0.0006847825,0.00044008953,0.00012008013,0.0010936669,0.4699838,0.5351675
21268,0.4073212,0.007815353,0.0014496889,2.8038097e-05,0.010689309,0.13773362,0.27124065
21269,9.0407026e-05,0.0011328517,0.9029583,6.2144422e-06,3.505142e-05,0.004599844,0.09537886
21270,0.20416139,0.0013734644,7.851901e-05,3.6101457e-05,0.005600009,0.35817057,0.3871651
21271,1.504023e-05,1.6391627e-06,0.965749,2.8480449e-07,2.2381748e-06,8.092464e-05,0.04256746
21272,0.00012400487,0.0013425791,0.88079953,3.6477042e-05,2.5172263e-05,0.006137807,0.14204727
21273,0.39673048,0.0005876766,6.1234125e-05,1.0343144e-06,0.2255611,0.02601837,0.27050635
21274,0.1974001,0.0063489494,0.01810195,0.0028889107,0.23892061,0.13771135,0.3480875
21275,0.005031308,9.6268435e-05,0.00021966166,0.000100683465,0.0010441273,0.80786157,0.19891278
21276,0.0029259722,0.0017068109,4.576063e-05,0.00016430511,0.0010651336,0.7673116,0.27277073
21277,0.04633021,0.0002193885,6.1244056e-05,3.528585e-05,0.00043814746,0.714343,0.25031078
21278,0.17822485,0.0035600013,0.0011139347,0.0010718084,0.030944893,0.3193995,0.4580935
21279,0.055092465,0.13630974,0.0005993625,0.0001361282,0.00225661,0.5051669,0.27518693
21280,0.0016996242,0.014576864,0.00084175594,0.00016300555,0.0024337324,0.5818712,0.40258765
21281,0.0013494194,0.001562557,0.76718295,0.00028076104,0.0018649581,0.037006434,0.2144707
21282,8.2251136e-05,8.22822e-05,0.9282052,1.4222103e-06,0.00033161545,0.0007153336,0.09770857
21283,2.4239509e-05,0.00057128276,0.89358795,3.3448174e-05,4.330442e-05,0.0019255842,0.13145325
21284,0.019188302,0.024789749,0.13787185,0.006196313,0.04141548,0.29870567,0.47419092
21285,0.037896562,3.9974773e-05,6.76063e-05,5.3981938e-05,0.0010013545,0.71000916,0.27789026
21286,0.0066628912,0.0012643419,4.9343766e-05,2.0572468e-05,0.00043482857,0.7503078,0.2529402
21287,0.033634968,0.00089429814,0.00091616396,0.05574218,0.050426032,0.18490422,0.58812845
21288,0.018372726,0.54451656,0.00042782165,0.00014466402,0.0059852162,0.113140866,0.29308566
21289,0.03275241,0.00637236,0.008165666,0.0016209702,0.028093543,0.5353971,0.40114114
21290,0.009300702,0.013000407,0.048097298,0.0018319478,0.0078131715,0.3511215,0.47280988
21291,0.109231174,0.002728887,0.06759889,0.00614952,0.05267219,0.33098873,0.3731988
21292,0.047495805,0.008835266,0.0010635534,0.009148535,0.010819581,0.4735521,0.3229337
21293,0.0031701007,0.023785288,0.10563854,0.0024844855,0.0049687265,0.27134806,0.47339287
21294,0.018069593,0.0572069,0.08732783,0.0031553723,0.013704133,0.25801358,0.4465159
21295,0.0013298374,0.011447997,0.0019171478,0.0005447525,0.0039175004,0.56631124,0.40040347
21296,0.17305179,0.055466983,0.0031187257,0.0015724757,0.020023633,0.5047169,0.3356005
21297,0.05537503,0.3595049,0.0009710426,0.00012364687,0.028385982,0.1644045,0.41331616
21298,0.08893888,0.024010856,0.14132768,0.006311948,0.015323246,0.47134352,0.31950754
21299,0.004985209,0.011130093,0.06431984,0.003878606,0.012896468,0.2909134,0.49601772
21300,0.2575245,0.0022838712,0.013886352,0.00062517717,0.019116582,0.39733925,0.35793403
21301,0.004267385,0.0545492,0.060426835,0.00438076,0.008571693,0.32771736,0.5373507
21302,0.00022331286,0.00084057654,0.86714596,5.4082935e-05,0.00027278718,0.016140154,0.13821891
21303,0.010880618,0.52080476,0.0010602656,0.00071698765,0.0063752406,0.16306975,0.31241265
21304,0.027351448,0.013019472,0.007385095,0.0041535785,0.035176188,0.4465724,0.5197843
21305,1.6784354e-05,4.946546e-05,0.9347392,3.8332817e-07,6.154299e-05,0.0026984517,0.06948263
21306,0.08645479,0.23874561,0.0015061838,0.02623321,0.07373798,0.26415992,0.37889686
21307,0.0068891384,0.011004189,0.00045926697,0.00019267763,0.0028373676,0.5353038,0.4479053
21308,0.023238419,0.04034394,0.0062699025,0.00045862273,0.019999381,0.31575486,0.4729837
21309,0.024376795,0.0546282,0.020354943,0.1433484,0.06267318,0.30454436,0.45125547
21310,0.006603793,0.05056097,0.016068347,0.0018198071,0.00868381,0.31741688,0.53473145
21311,0.14435817,0.0056150476,0.0008176052,0.0010719278,0.03629354,0.31257504,0.50017697
21312,0.0023688753,0.003402855,0.0021915701,0.0016535273,0.016122878,0.35413086,0.66061854
21313,0.0003567908,0.007481873,0.7810138,8.3915824e-05,0.001158718,0.033876576,0.20204832
21314,0.04994237,0.011333361,0.016301278,0.003490864,0.03648162,0.3513296,0.5296519
21315,0.18147957,0.008851922,0.0043167532,0.0007800147,0.010135257,0.19903313,0.60226923
21316,0.00013727712,2.0584455e-06,0.9420293,1.1997446e-05,0.00010499896,0.00020692694,0.07392418
21317,0.16689737,0.009796672,0.06179153,0.0065052896,0.021323867,0.50500447,0.33741543
21318,4.5550014e-06,2.1145183e-07,0.96280277,2.5917058e-07,3.670746e-06,0.00019090889,0.06706318
21319,0.13561869,0.009381461,0.008755716,0.003064579,0.11335691,0.29176894,0.43406445
21320,0.039777644,0.005848394,0.0031079787,0.0018779945,0.012812725,0.36117908,0.5748099
21321,0.00039763932,7.881021e-06,0.8766412,0.0011076998,0.000115235714,0.0031037354,0.12663274
21322,0.03083976,0.004275727,0.0017379773,0.00039806773,0.0049371887,0.5869271,0.33930808
21323,0.08685902,0.006548869,0.0064314506,0.0040495233,0.018487202,0.57490027,0.323211
21324,0.0013723524,0.0001782895,3.7233426e-06,0.74710387,0.004832663,0.027253896,0.31546515
21325,0.010949265,0.00020185865,0.00012623481,9.1031885e-05,0.0011276568,0.7018944,0.32648927
21326,0.03802786,0.056955263,0.17211172,0.014590612,0.021789828,0.29153234,0.4778835
21327,0.012649616,0.52221376,0.0009071732,0.00016319107,0.004925716,0.09114994,0.3068494
21328,0.002010457,0.02263956,0.0032294393,0.0020157306,0.018094005,0.30932364,0.66010576
21329,0.00982381,0.0015062641,0.006204396,0.56030405,0.010055093,0.05332107,0.32587895
21330,0.0010031937,0.003817958,0.0061393925,0.0005438912,0.007088457,0.18202335,0.6365528
21331,0.0018698038,0.0016548211,0.8365951,8.5263855e-05,0.0012958809,0.020149479,0.16845135
21332,3.540696e-06,1.6496023e-07,0.9611063,5.3458284e-06,9.638849e-07,0.00019998029,0.07024937
21333,0.0001750218,6.0342354e-05,0.8642294,5.6593595e-05,0.00024205877,0.0029314526,0.10613588
21334,0.018261474,0.013997149,0.001855475,0.0003140123,0.003476314,0.6507857,0.28926226
21335,0.21604706,0.00011063522,1.6522234e-06,3.3529378e-07,0.00046360015,0.37969336,0.30045712
21336,0.0023045815,0.002482252,0.0017882389,0.002215347,0.00647153,0.6086284,0.40703243
21337,0.002579532,0.100568116,0.27979177,0.0013287289,0.0035983163,0.09361978,0.4285905
21338,0.00048240164,5.185644e-05,0.8751529,0.00012463483,0.00020424773,0.0027970206,0.13401589
21339,4.5065476e-06,1.7992755e-06,0.97311527,1.0892895e-07,9.199314e-07,0.00013879525,0.04781035
21340,3.5832456e-06,3.1150382e-06,0.96125764,2.741065e-06,4.3874643e-06,3.438237e-05,0.06986156
21341,0.15769595,0.01283114,0.020445107,0.010762411,0.07286944,0.23525666,0.49998087
21342,0.27962762,0.0044875536,0.00033919263,1.8191718e-05,0.03136234,0.05689356,0.54674256
21343,0.08595652,0.00023395818,0.00046050956,0.00021896134,0.0042067496,0.5232756,0.4038086
21344,0.02056801,0.038313225,0.016357044,0.09189825,0.029115083,0.2426524,0.45377854
21345,0.0055543557,0.008571924,0.008535017,0.00017008586,0.00404595,0.46463728,0.5334906
21346,0.041736457,0.01596551,0.04211888,0.21990521,0.028446725,0.10774837,0.48309636
21347,4.4037665e-06,1.2557932e-06,0.9694667,1.8832043e-07,1.4432034e-07,0.00037308485,0.07073735
21348,0.004188974,0.017024813,0.018916408,0.00054961955,0.006737943,0.25981963,0.6288461
21349,0.21530667,0.0014494364,0.0015376433,0.00031319755,0.007062113,0.3781793,0.40271878
21350,0.0022945069,0.03758732,0.14188132,0.0011428327,0.0059496784,0.25025716,0.5381685
21351,0.48243,0.0012420914,0.0023288592,1.4260404e-05,0.03302308,0.043790083,0.3536561
21352,0.09481154,0.0009551452,0.00013758417,5.6508874e-05,0.0026516593,0.5221843,0.36440057
21353,0.0015451177,0.0060943034,0.013153591,0.00038245102,0.0020707292,0.4713485,0.4234329
21354,0.01932394,0.011987257,0.0026624925,0.00045712438,0.004753372,0.1581122,0.721194
21355,0.13167998,0.00016829935,0.0007879396,0.0012837896,0.014620726,0.5022751,0.40193644
21356,1.3984573e-05,1.6620725e-06,0.97028816,2.1529029e-07,1.2741223e-06,5.2315838e-05,0.040583417
21357,0.0044569974,0.13657486,1.1724435e-05,3.3887275e-06,0.0002658967,0.560991,0.28439453
21358,0.46096915,0.0008939944,7.678837e-06,6.712493e-08,0.0027653212,0.08830271,0.26599604
21359,3.7976068e-05,7.496981e-05,0.91089857,1.698249e-05,1.7282986e-05,0.0021542185,0.105063565
21360,0.13507876,0.056468766,0.01056173,0.0015964753,0.021293342,0.15352039,0.616777
21361,0.07770671,0.0129010575,5.6509678e-05,2.3801513e-05,0.57840264,0.039165802,0.37482905
21362,0.08561608,0.00011966132,8.897252e-05,3.1319428e-06,0.0004704713,0.05956758,0.7357373
21363,0.25849676,0.040945835,0.0033716734,0.0006787029,0.028311195,0.32412505,0.31678882
21364,0.0041142334,0.0004232813,0.00069117587,6.3559455e-05,0.0034011188,0.19136317,0.81064963
21365,0.081142105,0.0023171282,0.0035580886,0.0017285921,0.025176799,0.37545857,0.5663801
21366,0.20737743,0.06950942,0.0108359605,0.00690805,0.15930441,0.21353091,0.37594625
21367,0.033871934,0.00047902047,8.166872e-05,2.7678914e-05,0.0019101442,0.48629707,0.44600755
21368,0.013450889,0.68374467,5.653262e-07,2.5058566e-07,0.0004909002,0.034094233,0.2684401
21369,0.0029888675,0.031041518,0.005598381,0.00045637725,0.0039349305,0.5720582,0.3876324
21370,0.0038227784,0.00085076224,0.00042774904,0.0017765624,0.010471567,0.22026788,0.716782
21371,0.010942792,0.0052750027,0.06355456,0.33756015,0.020853559,0.07482728,0.3868063
21372,0.0010797993,0.004888942,0.0007908775,0.0004929505,0.003141974,0.5630954,0.48751056
21373,0.061568134,0.011248734,0.0021028966,0.0007242747,0.018260103,0.45204645,0.41854197
21374,0.008230787,0.039327573,0.06450842,0.002074869,0.015575573,0.23644097,0.51272374
21375,1.671758e-05,1.4263374e-08,0.9813368,6.5908085e-07,1.8435713e-06,1.4599048e-05,0.031984486
21376,0.026088936,0.049782068,0.0068495655,0.0025273147,0.010624861,0.46074727,0.46789035
21377,0.06825925,0.002990104,0.0074651255,0.0084835505,0.017736863,0.54373515,0.35782242
21378,0.023701573,0.01101822,0.0032484792,0.20802046,0.037520222,0.2349306,0.33519238
21379,0.33728603,0.013653098,0.0069045178,0.0004865869,0.019562282,0.3306829,0.34986553
21380,0.002941359,0.0083013475,0.0031567253,0.0011317596,0.005636366,0.3966002,0.6307879
21381,0.019544177,0.032315183,0.0009042826,0.004193444,0.015659995,0.4810436,0.4421681
21382,0.007299294,0.0013793093,9.3795876e-05,1.0160013e-05,0.00037337324,0.72720313,0.26472738
21383,0.009485928,0.36083853,0.0028278304,3.618539e-05,0.0015034534,0.19055453,0.3525977
21384,0.03737093,0.043001525,0.0001947173,0.00015599247,0.20475785,0.07817866,0.4118852
21385,0.00047531075,0.007556454,0.007827023,5.979793e-05,0.0026757875,0.12486773,0.79252416
21386,0.3890437,0.0023489974,3.4671168e-05,4.3449032e-07,0.0011815762,0.15664327,0.44470504
21387,0.015353818,0.00021909604,0.00012511016,4.5631772e-05,0.0008168436,0.7382385,0.27247617
21388,0.11502639,0.0010080914,0.003180096,0.00019698113,0.005793,0.119429275,0.6804908
21389,0.022577139,0.0016807737,0.010934847,0.0045372816,0.016976386,0.5545701,0.34406653
21390,0.021390272,0.0004313446,0.00025707996,0.0031490703,0.025238007,0.47502333,0.45229912
21391,0.34551722,0.00021768261,8.2575076e-05,2.3283012e-06,0.010162748,0.106360875,0.4753589
21392,0.0020041352,0.034222055,0.2587323,0.0028745076,0.0035539304,0.06479591,0.4482734
21393,0.07660285,0.0023172551,0.001636903,7.044916e-05,0.0019404673,0.11285313,0.7650786
21394,0.00018836105,2.7111644e-05,0.9350937,1.804331e-06,2.2831131e-05,0.00093864935,0.065958284
21395,4.3644544e-05,3.5910415e-07,2.5293403e-07,0.8652717,5.112657e-05,0.002311775,0.19475742
21396,0.115762524,0.00179884,0.0029319671,0.00026239065,0.007181164,0.16649278,0.5424605
21397,0.16676629,0.0018265375,0.0065555917,0.0024786335,0.051909707,0.2766667,0.4965595
21398,0.011484626,0.0015082541,0.00018081711,0.00041104248,0.0019383222,0.59667337,0.36853525
21399,0.22708316,0.2463293,0.0027225513,0.000983804,0.13925572,0.17966095,0.3027506
21400,0.002732388,0.0018817837,0.0001382123,0.00014835446,0.0016490889,0.5147928,0.52038133
21401,0.060943164,0.00013169946,0.00014493588,0.00033049664,0.0014670779,0.075816005,0.8057424
21402,0.047516927,0.038215272,0.033035547,0.2242731,0.19717556,0.17632328,0.42282236
21403,0.04671537,0.0022199252,0.011518184,0.0034498132,0.2284457,0.13317056,0.448224
